school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
"GP";"F";16;"U";"GT3";"A";3;3;"other";"other";"course";"other";2;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";4;3;2;1;1;5;4;"9";"9";10
"GP";"M";16;"U";"LE3";"T";1;1;"services";"other";"course";"mother";1;2;2;"no";"no";"no";"no";"yes";"yes";"no";"yes";4;4;4;1;3;5;0;"10";"10";10
"GP";"F";15;"U";"GT3";"T";4;4;"teacher";"teacher";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;3;2;1;1;5;6;"13";"14";14
"GP";"F";15;"R";"GT3";"T";1;1;"other";"other";"course";"mother";3;1;1;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;5;5;1;1;1;2;"8";"9";9
"GP";"M";15;"U";"GT3";"T";4;3;"teacher";"services";"course";"father";2;4;0;"yes";"yes";"no";"no";"yes";"yes";"yes";"no";2;2;2;1;1;3;6;"9";"11";11
"GP";"F";15;"U";"GT3";"A";3;3;"services";"services";"home";"mother";1;2;0;"no";"no";"no";"no";"no";"yes";"no";"yes";1;3;2;2;3;1;24;"9";"8";9
"GP";"M";16;"U";"GT3";"T";4;4;"services";"services";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;3;3;1;3;5;0;"15";"13";13
"GP";"M";16;"U";"LE3";"T";2;2;"services";"services";"reputation";"father";2;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";2;3;3;2;2;2;4;"12";"11";11
"GP";"F";15;"U";"GT3";"T";4;4;"teacher";"services";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;2;1;1;5;2;"13";"13";13
"GP";"F";16;"U";"LE3";"T";1;1;"at_home";"at_home";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";3;4;4;3;3;1;4;"10";"11";11
"GP";"M";17;"U";"GT3";"T";2;1;"other";"other";"home";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;4;5;1;2;5;22;"9";"7";6
"GP";"F";15;"U";"GT3";"T";1;1;"other";"services";"course";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;2;1;2;5;0;"12";"12";12
"GP";"F";15;"U";"LE3";"A";2;1;"at_home";"other";"home";"mother";2;1;0;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";4;4;2;1;1;5;0;"11";"10";10
"GP";"F";15;"U";"GT3";"T";3;2;"health";"services";"home";"father";1;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;3;2;1;1;3;2;"11";"11";11
"GP";"F";15;"U";"GT3";"T";1;2;"at_home";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";4;3;2;1;1;5;6;"13";"12";13
"GP";"F";15;"U";"GT3";"T";1;2;"at_home";"services";"course";"father";1;2;0;"no";"no";"no";"no";"no";"yes";"no";"yes";2;3;4;2;4;1;6;"11";"11";11
"GP";"M";16;"U";"GT3";"T";4;4;"teacher";"teacher";"course";"mother";1;1;0;"no";"yes";"no";"no";"yes";"no";"yes";"yes";3;3;2;2;1;5;16;"9";"9";8
"GP";"M";15;"U";"LE3";"A";2;1;"services";"other";"course";"mother";4;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;5;5;2;5;5;0;"12";"11";11
"GP";"M";18;"U";"LE3";"T";1;1;"other";"other";"course";"mother";1;1;2;"no";"no";"no";"no";"yes";"no";"yes";"yes";2;3;5;2;5;4;0;"11";"9";0
"GP";"M";16;"U";"LE3";"T";2;1;"at_home";"other";"course";"mother";1;1;1;"no";"no";"no";"yes";"yes";"yes";"no";"yes";4;4;4;3;5;5;6;"9";"10";10
"GP";"F";15;"R";"GT3";"T";3;3;"services";"services";"reputation";"other";2;3;0;"no";"yes";"yes";"yes";"yes";"yes";"yes";"yes";4;2;1;2;3;3;2;"13";"13";13
"GP";"M";19;"U";"GT3";"T";3;2;"services";"at_home";"home";"mother";1;1;0;"no";"yes";"no";"no";"yes";"no";"yes";"yes";4;5;4;1;1;4;6;"11";"9";11
"GP";"F";17;"U";"GT3";"T";4;4;"other";"teacher";"course";"mother";1;1;0;"yes";"yes";"no";"no";"yes";"yes";"no";"yes";4;2;1;1;1;4;0;"13";"13";13
"GP";"M";15;"R";"GT3";"T";2;3;"at_home";"services";"course";"mother";1;2;0;"yes";"no";"yes";"yes";"yes";"yes";"no";"no";4;4;4;1;1;1;0;"7";"8";8
"GP";"M";17;"R";"LE3";"T";1;2;"other";"other";"reputation";"mother";1;1;3;"no";"no";"no";"no";"yes";"yes";"no";"no";2;2;2;3;3;5;14;"9";"8";10
"GP";"F";18;"R";"GT3";"T";1;1;"at_home";"other";"course";"mother";3;1;3;"no";"yes";"no";"yes";"no";"yes";"no";"no";5;2;5;1;5;4;6;"11";"10";11
"GP";"M";16;"R";"GT3";"T";2;2;"at_home";"other";"course";"mother";3;1;0;"no";"no";"no";"no";"no";"yes";"no";"no";4;2;2;1;2;3;4;"12";"10";11
"GP";"M";16;"U";"GT3";"T";3;3;"other";"services";"course";"father";1;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;5;5;4;4;5;0;"10";"10";1
"GP";"M";16;"U";"LE3";"T";1;2;"health";"services";"course";"mother";2;1;2;"no";"no";"no";"no";"no";"yes";"yes";"no";4;4;5;3;5;5;0;"9";"8";10
"GP";"M";17;"R";"LE3";"T";2;1;"at_home";"other";"course";"mother";2;1;1;"no";"no";"yes";"yes";"yes";"no";"yes";"yes";3;3;2;2;2;5;8;"8";"8";9
"GP";"M";17;"R";"GT3";"T";3;2;"other";"other";"course";"mother";2;2;2;"yes";"yes";"no";"no";"yes";"yes";"yes";"yes";4;4;4;1;4;3;4;"7";"6";8
"GP";"M";15;"U";"LE3";"T";1;2;"other";"other";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"no";"no";4;4;4;2;4;5;2;"8";"9";10
"GP";"M";16;"U";"GT3";"T";1;3;"at_home";"services";"course";"father";1;1;1;"no";"no";"no";"no";"yes";"no";"yes";"no";5;3;3;1;4;2;2;"9";"8";8
"GP";"M";17;"R";"LE3";"T";1;1;"other";"services";"course";"mother";4;2;0;"no";"no";"no";"yes";"yes";"no";"no";"yes";5;3;5;1;5;5;0;"8";"8";8
"GP";"M";17;"U";"GT3";"T";3;2;"services";"services";"course";"mother";2;1;3;"no";"yes";"no";"yes";"no";"no";"no";"no";4;5;2;1;1;2;10;"8";"7";8
"GP";"M";16;"U";"GT3";"T";2;2;"other";"other";"course";"father";1;2;0;"no";"no";"no";"no";"yes";"no";"yes";"no";4;3;5;2;4;4;0;"9";"10";11
"GP";"F";16;"U";"GT3";"T";4;2;"health";"services";"home";"father";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;2;3;1;1;3;0;"17";"17";18
"GP";"F";16;"U";"GT3";"T";2;2;"other";"other";"home";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";5;1;5;1;1;4;0;"12";"12";13
"GP";"F";16;"U";"GT3";"T";4;4;"health";"health";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;4;2;1;1;3;0;"16";"16";17
"GP";"M";16;"U";"GT3";"T";3;4;"other";"other";"course";"father";3;1;1;"no";"yes";"no";"yes";"no";"yes";"yes";"no";3;4;5;2;4;2;4;"9";"9";10
"GP";"M";16;"U";"GT3";"T";1;0;"other";"other";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;1;1;3;0;"16";"17";18
"GP";"M";17;"U";"LE3";"T";4;4;"teacher";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;4;4;1;3;5;0;"11";"9";10
"GP";"F";16;"U";"GT3";"T";1;3;"at_home";"services";"home";"mother";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"yes";4;3;5;1;1;3;0;"14";"13";13
"GP";"F";16;"U";"LE3";"T";3;3;"other";"other";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;4;5;1;1;4;0;"14";"14";15
"GP";"M";17;"U";"LE3";"T";4;3;"teacher";"other";"course";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;4;4;4;4;4;0;"10";"11";11
"GP";"F";16;"U";"GT3";"T";2;2;"services";"other";"reputation";"mother";2;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";3;4;4;1;4;5;0;"13";"12";14
"GP";"M";17;"U";"GT3";"T";3;3;"other";"other";"reputation";"father";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";4;3;4;1;4;4;4;"11";"9";10
"GP";"M";16;"R";"GT3";"T";4;2;"teacher";"services";"other";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;3;3;4;3;8;"10";"9";11
"GP";"M";17;"U";"GT3";"T";4;3;"other";"other";"course";"mother";1;2;0;"no";"yes";"yes";"yes";"yes";"yes";"yes";"yes";5;2;3;1;1;2;4;"11";"11";13
"GP";"M";16;"U";"GT3";"T";4;3;"teacher";"other";"home";"mother";1;2;0;"no";"yes";"yes";"yes";"yes";"yes";"yes";"no";3;4;3;2;3;3;4;"11";"10";11
"GP";"M";16;"U";"GT3";"T";3;3;"services";"other";"home";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;2;3;1;2;3;0;"11";"12";13
"GP";"F";17;"U";"GT3";"T";2;4;"services";"services";"reputation";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;4;2;2;3;5;0;"17";"18";17
"GP";"F";17;"U";"LE3";"T";3;3;"other";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;2;3;1;32;"14";"13";14
"GP";"F";16;"U";"GT3";"T";3;2;"other";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";1;2;2;1;2;1;8;"14";"15";16
"GP";"M";17;"U";"GT3";"T";3;3;"services";"services";"other";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;4;2;3;4;6;"11";"13";14
"GP";"M";16;"U";"GT3";"T";1;2;"services";"services";"other";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";3;3;3;1;2;3;0;"10";"9";11
"GP";"M";16;"U";"LE3";"T";2;1;"other";"other";"course";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;2;3;1;2;5;0;"13";"14";16
"GP";"F";17;"U";"GT3";"A";3;3;"health";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";3;3;3;1;3;3;10;"12";"13";14
"GP";"M";17;"R";"GT3";"T";1;2;"at_home";"other";"home";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"no";"no";3;1;3;1;5;3;6;"9";"9";10
"GP";"F";16;"U";"GT3";"T";2;3;"services";"services";"course";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;3;3;1;1;2;6;"12";"12";13
"GP";"F";17;"U";"GT3";"T";1;1;"at_home";"services";"course";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;3;3;1;1;3;0;"12";"11";12
"GP";"M";17;"U";"GT3";"T";1;2;"at_home";"services";"other";"other";2;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";4;4;4;4;5;5;16;"10";"11";12
"GP";"M";16;"R";"GT3";"T";3;3;"services";"services";"reputation";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;2;3;4;5;0;"11";"10";10
"GP";"M";16;"U";"GT3";"T";2;3;"other";"other";"home";"father";2;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;3;3;1;1;3;0;"13";"12";12
"GP";"F";17;"U";"LE3";"T";2;4;"services";"services";"course";"father";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;1;1;5;8;"14";"15";16
"GP";"M";17;"U";"GT3";"T";4;4;"services";"teacher";"home";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;2;3;1;2;5;4;"13";"13";14
"GP";"M";16;"R";"LE3";"T";3;3;"teacher";"other";"home";"father";3;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";3;3;4;3;5;3;16;"10";"11";12
"GP";"F";17;"U";"GT3";"T";4;4;"services";"teacher";"home";"mother";2;1;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;2;4;2;3;2;30;"14";"15";16
"GP";"F";16;"U";"LE3";"T";4;4;"teacher";"teacher";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;5;2;1;2;3;0;"11";"10";11
"GP";"F";16;"U";"GT3";"T";4;3;"health";"other";"home";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;5;1;5;2;2;"14";"14";15
"GP";"F";16;"U";"GT3";"T";2;3;"other";"other";"reputation";"mother";1;2;0;"yes";"yes";"no";"yes";"yes";"yes";"no";"no";4;4;3;1;3;4;4;"11";"12";12
"GP";"F";17;"U";"GT3";"T";1;1;"other";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"no";"no";4;4;4;1;3;1;0;"14";"15";15
"GP";"F";17;"R";"GT3";"T";2;2;"other";"other";"reputation";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;3;2;1;2;3;21;"13";"13";13
"GP";"F";16;"R";"GT3";"T";2;2;"services";"services";"reputation";"mother";2;4;0;"no";"yes";"no";"yes";"no";"yes";"yes";"no";5;3;5;1;1;5;6;"13";"13";13
"GP";"F";17;"U";"GT3";"T";3;4;"at_home";"services";"home";"mother";1;3;1;"no";"yes";"yes";"no";"yes";"yes";"yes";"yes";4;4;3;3;4;5;14;"8";"9";8
"GP";"F";16;"U";"GT3";"A";3;1;"services";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";2;3;3;2;2;4;2;"11";"11";12
"GP";"F";16;"U";"GT3";"T";4;3;"teacher";"other";"other";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";1;3;2;1;1;1;4;"14";"15";15
"GP";"F";16;"U";"GT3";"T";1;1;"at_home";"other";"home";"mother";2;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";4;3;2;1;4;5;2;"12";"13";13
"GP";"F";17;"R";"GT3";"T";4;3;"teacher";"other";"reputation";"mother";2;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;4;2;1;1;4;0;"11";"12";12
"GP";"F";19;"U";"GT3";"T";3;3;"other";"other";"reputation";"other";1;4;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;3;1;2;3;4;"12";"12";12
"GP";"M";17;"U";"LE3";"T";4;4;"services";"other";"home";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";5;3;5;4;5;3;15;"13";"12";12
"GP";"F";16;"U";"GT3";"A";2;2;"other";"other";"reputation";"mother";1;2;0;"yes";"yes";"no";"no";"yes";"yes";"yes";"no";3;3;4;1;1;4;0;"13";"13";13
"GP";"M";18;"U";"GT3";"T";2;2;"services";"other";"home";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;4;4;2;4;5;10;"12";"11";11
"GP";"F";17;"R";"LE3";"T";4;4;"services";"other";"other";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";5;2;1;1;2;3;6;"12";"11";11
"GP";"F";17;"U";"LE3";"T";3;2;"other";"other";"reputation";"mother";2;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;4;4;1;3;1;2;"14";"16";15
"GP";"F";17;"U";"GT3";"T";4;3;"other";"other";"reputation";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";3;4;5;2;4;1;16;"11";"9";10
"GP";"M";18;"U";"LE3";"T";3;3;"services";"health";"home";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;2;4;2;4;4;10;"10";"10";10
"GP";"F";17;"U";"GT3";"T";2;3;"at_home";"other";"home";"father";2;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";3;3;3;1;4;3;4;"12";"13";13
"GP";"F";17;"U";"GT3";"T";2;2;"at_home";"at_home";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;3;1;1;4;0;"12";"12";13
"GP";"F";17;"R";"GT3";"T";2;1;"at_home";"services";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;5;1;2;5;0;"11";"10";11
"GP";"F";17;"U";"GT3";"T";1;1;"at_home";"other";"reputation";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"no";"yes";4;3;4;1;1;5;12;"12";"12";12
"GP";"F";16;"U";"GT3";"T";2;3;"services";"teacher";"other";"mother";1;2;0;"yes";"no";"no";"no";"yes";"yes";"yes";"no";2;3;1;1;1;3;0;"13";"13";14
"GP";"M";18;"U";"GT3";"T";2;2;"other";"other";"home";"mother";2;2;3;"no";"yes";"yes";"no";"yes";"yes";"yes";"no";3;3;3;5;5;4;9;"10";"9";10
"GP";"F";16;"U";"GT3";"T";4;4;"teacher";"services";"home";"mother";1;3;0;"no";"yes";"no";"yes";"no";"yes";"yes";"no";5;3;2;1;1;5;4;"15";"16";16
"GP";"F";18;"R";"GT3";"T";3;1;"other";"other";"reputation";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;1;1;4;4;"8";"8";8
"GP";"F";17;"U";"GT3";"T";3;2;"other";"other";"course";"mother";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";5;3;4;1;3;3;2;"17";"18";17
"GP";"M";17;"U";"LE3";"T";2;3;"services";"services";"reputation";"father";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";5;3;3;1;3;3;0;"10";"11";11
"GP";"M";18;"U";"LE3";"T";2;1;"at_home";"other";"course";"mother";4;2;0;"yes";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;4;5;3;2;"9";"10";11
"GP";"F";17;"U";"GT3";"A";2;1;"other";"other";"course";"mother";2;3;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;2;3;1;2;3;0;"15";"15";16
"GP";"F";17;"U";"LE3";"T";4;3;"health";"other";"reputation";"father";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;2;3;1;2;3;0;"14";"12";12
"GP";"M";17;"R";"GT3";"T";2;2;"other";"other";"course";"father";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;5;2;1;1;1;0;"12";"13";13
"GP";"M";17;"U";"GT3";"T";4;4;"teacher";"teacher";"reputation";"mother";1;2;0;"yes";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;5;5;1;3;2;0;"13";"13";13
"GP";"M";16;"U";"GT3";"T";4;4;"health";"other";"reputation";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;4;2;4;1;0;"13";"13";14
"GP";"M";16;"U";"LE3";"T";1;1;"other";"other";"home";"mother";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;4;2;1;1;5;2;"9";"9";9
"GP";"M";16;"U";"GT3";"T";3;2;"at_home";"other";"reputation";"mother";2;3;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;1;3;2;0;"12";"12";12
"GP";"M";17;"U";"LE3";"T";2;2;"other";"other";"home";"father";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"yes";4;4;2;5;5;4;0;"16";"16";16
"GP";"F";16;"U";"GT3";"T";2;1;"other";"other";"home";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;5;2;1;1;5;4;"9";"10";10
"GP";"F";16;"U";"GT3";"A";4;1;"other";"other";"home";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;1;2;5;0;"14";"13";13
"GP";"F";18;"U";"LE3";"A";2;4;"services";"other";"course";"mother";2;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;3;1;1;3;18;"10";"10";10
"GP";"F";18;"U";"LE3";"T";2;2;"at_home";"services";"course";"mother";1;2;1;"no";"yes";"no";"no";"no";"yes";"yes";"yes";5;3;1;1;1;5;16;"9";"8";10
"GP";"F";18;"U";"GT3";"T";3;3;"other";"other";"course";"mother";2;1;1;"no";"no";"no";"no";"yes";"no";"yes";"no";4;1;1;1;1;3;14;"8";"7";7
"GP";"M";18;"U";"GT3";"T";2;2;"other";"at_home";"course";"other";1;1;1;"no";"yes";"no";"yes";"no";"no";"yes";"yes";4;4;3;2;2;1;26;"7";"8";8
"GP";"M";17;"U";"GT3";"T";4;4;"teacher";"teacher";"course";"mother";1;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"no";4;2;1;1;2;5;6;"10";"8";9
"GP";"F";17;"U";"GT3";"T";3;2;"other";"other";"course";"father";1;2;0;"no";"no";"no";"yes";"yes";"yes";"no";"no";5;4;2;1;1;3;4;"14";"14";15
"GP";"F";17;"U";"LE3";"T";1;1;"at_home";"at_home";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;1;2;4;10;"11";"10";10
"GP";"F";16;"U";"GT3";"T";1;2;"other";"other";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"no";"yes";"no";5;3;5;1;2;5;4;"12";"11";11
"GP";"F";17;"R";"GT3";"T";2;1;"at_home";"services";"course";"mother";3;2;0;"no";"no";"no";"yes";"yes";"yes";"no";"no";2;1;1;1;1;3;2;"13";"13";13
"GP";"F";17;"R";"LE3";"A";1;4;"other";"other";"course";"other";4;1;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;5;4;1;1;5;14;"9";"9";8
"GP";"M";18;"U";"GT3";"T";2;2;"other";"services";"reputation";"father";1;2;0;"no";"no";"no";"no";"yes";"no";"yes";"no";5;5;4;3;5;2;16;"8";"7";8
"GP";"F";17;"U";"LE3";"A";2;2;"other";"other";"home";"mother";1;1;1;"no";"yes";"no";"no";"no";"no";"yes";"no";3;1;2;1;1;1;8;"11";"9";10
"GP";"F";17;"R";"LE3";"T";1;1;"at_home";"other";"course";"mother";2;3;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;3;3;1;3;5;4;"15";"14";15
"GP";"F";17;"U";"LE3";"A";4;2;"teacher";"other";"course";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";4;3;2;1;1;4;4;"15";"14";14
"GP";"M";17;"U";"LE3";"T";4;3;"health";"other";"course";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";2;5;5;1;4;5;8;"15";"15";15
"GP";"M";17;"R";"LE3";"A";4;4;"teacher";"other";"course";"mother";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;3;3;2;3;4;0;"12";"12";12
"GP";"M";16;"U";"LE3";"T";4;3;"teacher";"other";"course";"mother";1;1;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";5;4;5;1;1;3;7;"14";"14";15
"GP";"M";16;"U";"GT3";"T";4;4;"services";"services";"course";"mother";1;1;0;"no";"no";"yes";"yes";"yes";"yes";"yes";"no";5;3;2;1;2;5;4;"14";"15";15
"GP";"F";17;"U";"GT3";"T";4;4;"teacher";"services";"course";"mother";1;2;0;"no";"yes";"yes";"no";"yes";"yes";"yes";"yes";5;3;1;1;4;5;2;"11";"11";12
"GP";"M";17;"R";"GT3";"T";1;1;"other";"other";"home";"father";2;3;0;"no";"no";"no";"no";"no";"yes";"yes";"yes";4;3;3;1;1;1;2;"13";"14";15
"GP";"F";17;"U";"GT3";"T";3;3;"services";"other";"home";"mother";2;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;2;2;2;3;5;10;"11";"11";11
"GP";"F";17;"U";"GT3";"T";1;1;"at_home";"other";"course";"mother";1;2;0;"yes";"no";"no";"no";"no";"yes";"no";"yes";4;3;2;1;1;4;10;"10";"9";10
"GP";"F";18;"U";"GT3";"T";2;1;"other";"other";"course";"other";2;3;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";4;4;4;1;1;3;10;"12";"10";11
"GP";"M";16;"U";"GT3";"T";2;1;"other";"other";"course";"mother";3;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;3;3;1;1;4;7;"15";"16";16
"GP";"F";17;"U";"GT3";"T";1;1;"other";"services";"course";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";4;3;4;1;2;5;4;"11";"10";11
"GP";"M";17;"U";"GT3";"T";2;3;"other";"other";"course";"father";2;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;2;2;1;1;2;2;"9";"12";13
"GP";"M";22;"U";"GT3";"T";3;1;"services";"services";"other";"mother";1;1;3;"no";"no";"no";"no";"no";"no";"yes";"yes";5;4;5;5;5;1;12;"7";"8";5
"GP";"M";18;"R";"LE3";"T";3;3;"other";"services";"course";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;3;1;3;5;8;"10";"9";10
"GP";"M";16;"U";"GT3";"T";0;2;"other";"other";"other";"mother";1;1;0;"no";"no";"no";"no";"no";"yes";"yes";"no";4;3;2;2;4;5;0;"11";"12";11
"GP";"M";18;"U";"GT3";"T";3;2;"services";"other";"course";"mother";2;1;0;"no";"no";"no";"no";"yes";"no";"yes";"no";4;4;5;2;4;5;8;"7";"8";7
"GP";"M";16;"U";"GT3";"T";3;3;"at_home";"other";"reputation";"other";3;2;1;"yes";"yes";"no";"no";"no";"yes";"yes";"no";5;3;3;1;3;2;4;"9";"11";10
"GP";"M";18;"U";"GT3";"T";2;1;"services";"services";"other";"mother";1;1;2;"no";"no";"no";"no";"no";"no";"yes";"no";3;2;5;2;5;5;4;"7";"8";6
"GP";"M";16;"R";"GT3";"T";2;1;"other";"other";"course";"mother";2;1;0;"no";"no";"no";"yes";"no";"yes";"no";"no";3;3;2;1;3;3;2;"14";"13";12
"GP";"M";17;"R";"GT3";"T";2;1;"other";"other";"course";"mother";1;1;0;"no";"no";"no";"no";"no";"yes";"yes";"no";4;4;2;2;4;5;0;"12";"12";13
"GP";"M";17;"U";"LE3";"T";1;1;"health";"other";"course";"mother";2;1;1;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;4;4;1;2;5;0;"9";"10";10
"GP";"F";18;"U";"LE3";"A";2;1;"other";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";4;3;4;1;3;5;2;"12";"12";13
"GP";"F";17;"U";"LE3";"T";4;2;"teacher";"services";"reputation";"mother";1;4;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;3;1;1;4;2;"14";"15";17
"GP";"F";19;"U";"GT3";"T";2;2;"services";"services";"home";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;3;1;1;5;0;"10";"10";11
"GP";"M";18;"U";"LE3";"T";2;1;"services";"other";"course";"mother";3;2;1;"no";"no";"no";"yes";"no";"no";"yes";"no";4;4;5;4;4;5;4;"11";"10";11
